"panel","case","time_summary","art_red","prep_red","art_cov","prep_cov","mean","lower","upper"
"B. Government funding reduction","committed","tick10",0.6525,0.06,0.492450330706105,0.013258068257537,2.29424708043842,2.07039976984386,2.57798415218797
"B. Government funding reduction","committed","tick10",0.66,0.06,0.498110679334911,0.013258068257537,2.30733549008384,2.08176340652962,2.59346609350584
"B. Government funding reduction","committed","tick10",0.6675,0.06,0.503771027963717,0.013258068257537,2.32040288842672,2.09141875620933,2.60901685933305
"B. Government funding reduction","committed","tick10",0.675,0.06,0.509431376592522,0.013258068257537,2.33343773420025,2.10223565818015,2.62385269874168
"B. Government funding reduction","committed","tick10",0.6825,0.06,0.515091725221328,0.013258068257537,2.34643850002828,2.11203835536546,2.63746103805938
"B. Government funding reduction","committed","tick10",0.69,0.06,0.520752073850134,0.013258068257537,2.35940548692522,2.12129677823426,2.65277322583867
"B. Government funding reduction","committed","tick10",0.6975,0.06,0.52641242247894,0.013258068257537,2.37234073614194,2.12925328114,2.66673741342513
"B. Government funding reduction","committed","tick10",0.705,0.06,0.532072771107746,0.013258068257537,2.38524799981366,2.13910181143779,2.68212437069269
"B. Government funding reduction","committed","tick10",0.7125,0.06,0.537733119736551,0.013258068257537,2.39813246138079,2.14567632852294,2.69735986261783
"B. Government funding reduction","committed","tick10",0.72,0.06,0.543393468365357,0.013258068257537,2.41099993114608,2.15369075411875,2.7110567260139
"B. Government funding reduction","committed","tick10",0.7275,0.06,0.549053816994163,0.013258068257537,2.42385495576074,2.1622009941278,2.72603596202938
"B. Government funding reduction","committed","tick10",0.735,0.06,0.554714165622969,0.013258068257537,2.43669731821351,2.17107102352207,2.73944611619923
"B. Government funding reduction","committed","tick10",0.7425,0.06,0.560374514251775,0.013258068257537,2.44952044298606,2.17753942100085,2.75349301067028
"B. Government funding reduction","committed","tick10",0.75,0.06,0.56603486288058,0.013258068257537,2.46231448106316,2.18609123207733,2.76742475544009
"B. Government funding reduction","committed","tick10",0,0.0675,0,0.0149153267897292,1.00850364791473,0.990177559229878,1.02572603890139
"B. Government funding reduction","committed","tick10",0.0075,0.0675,0.0056603486288058,0.0149153267897292,1.02169840674998,1.00223222520249,1.04143873196039
"B. Government funding reduction","committed","tick10",0.015,0.0675,0.0113206972576116,0.0149153267897292,1.03523391792513,1.01157282692912,1.05947839986462
"B. Government funding reduction","committed","tick10",0.0225,0.0675,0.0169810458864174,0.0149153267897292,1.04906388186074,1.01976370809237,1.07900827120934
"B. Government funding reduction","committed","tick10",0.03,0.0675,0.0226413945152232,0.0149153267897292,1.0631487383634,1.02886606438514,1.09906527191615
"B. Government funding reduction","committed","tick10",0.0375,0.0675,0.028301743144029,0.0149153267897292,1.07745373492688,1.03763094574241,1.11846336159257
"B. Government funding reduction","committed","tick10",0.045,0.0675,0.0339620917728348,0.0149153267897292,1.09195124159916,1.04705028788903,1.13724738940858
"B. Government funding reduction","committed","tick10",0.0525,0.0675,0.0396224404016406,0.0149153267897292,1.10662048118113,1.05690740307302,1.15676759112517
"B. Government funding reduction","committed","tick10",0.06,0.0675,0.0452827890304464,0.0149153267897292,1.12144606853428,1.06775046595529,1.17668688705201
"B. Government funding reduction","committed","tick10",0.0675,0.0675,0.0509431376592522,0.0149153267897292,1.13641568953698,1.07907166136592,1.19641407746281
"B. Government funding reduction","committed","tick10",0.075,0.0675,0.056603486288058,0.0149153267897292,1.15151684152002,1.09067438769119,1.21546160195507
"B. Government funding reduction","committed","tick10",0.0825,0.0675,0.0622638349168638,0.0149153267897292,1.16673486139086,1.10235200015606,1.23421030874088
"B. Government funding reduction","committed","tick10",0.09,0.0675,0.0679241835456696,0.0149153267897292,1.18205404135293,1.11527518879955,1.25255934926997
"B. Government funding reduction","committed","tick10",0.0975,0.0675,0.0735845321744755,0.0149153267897292,1.1974585740047,1.12905911147349,1.2709183818388
"B. Government funding reduction","committed","tick10",0.1,0.0675,0.0754713150507441,0.0149153267897292,1.20260966694835,1.13365941214409,1.27717465644283
"B. Government funding reduction","committed","tick10",0.105,0.0675,0.0792448808032813,0.0149153267897292,1.21293273264646,1.1423370317427,1.28942580814666
"B. Government funding reduction","committed","tick10",0.1125,0.0675,0.0849052294320871,0.0149153267897292,1.22846074978547,1.15534043700754,1.30722174887639
"B. Government funding reduction","committed","tick10",0.12,0.0675,0.0905655780608929,0.0149153267897292,1.24402675226363,1.16880702714204,1.32569891656959
"B. Government funding reduction","committed","tick10",0.1275,0.0675,0.0962259266896987,0.0149153267897292,1.25961508869726,1.18243935091034,1.34447550420785
"B. Government funding reduction","committed","tick10",0.135,0.0675,0.101886275318504,0.0149153267897292,1.27521148111268,1.19541256961697,1.36227065553812
"B. Government funding reduction","committed","tick10",0.1425,0.0675,0.10754662394731,0.0149153267897292,1.29080560250866,1.20843333479899,1.38039717106254
"B. Government funding reduction","committed","tick10",0.15,0.0675,0.113206972576116,0.0149153267897292,1.30639373627565,1.22155285872652,1.39717454564279
"B. Government funding reduction","committed","tick10",0.1575,0.0675,0.118867321204922,0.0149153267897292,1.32197781099299,1.23553091171871,1.4150604925689
"B. Government funding reduction","committed","tick10",0.165,0.0675,0.124527669833728,0.0149153267897292,1.33756400149181,1.24851732915632,1.43224900034154
"B. Government funding reduction","committed","tick10",0.1725,0.0675,0.130188018462534,0.0149153267897292,1.35316093004788,1.26177354149228,1.44911302919341
"B. Government funding reduction","committed","tick10",0.18,0.0675,0.135848367091339,0.0149153267897292,1.36877262365786,1.27514067890388,1.46683929465843
"B. Government funding reduction","committed","tick10",0.1875,0.0675,0.141508715720145,0.0149153267897292,1.38439413322301,1.28967611607228,1.48438915887584
"B. Government funding reduction","committed","tick10",0.195,0.0675,0.147169064348951,0.0149153267897292,1.40001961658545,1.3029612600281,1.50293179533847
"B. Government funding reduction","committed","tick10",0.2025,0.0675,0.152829412977757,0.0149153267897292,1.41564710741791,1.31621479422833,1.52215904656497
"B. Government funding reduction","committed","tick10",0.21,0.0675,0.158489761606563,0.0149153267897292,1.43127840163018,1.32946352352024,1.54161966945669
"B. Government funding reduction","committed","tick10",0.2175,0.0675,0.164150110235368,0.0149153267897292,1.4469176224088,1.34346927168932,1.5613002478512
"B. Government funding reduction","committed","tick10",0.225,0.0675,0.169810458864174,0.0149153267897292,1.46256823187356,1.35667841548237,1.58034409140176
"B. Government funding reduction","committed","tick10",0.2325,0.0675,0.17547080749298,0.0149153267897292,1.47822804348161,1.37030486045215,1.5979066509959
"B. Government funding reduction","committed","tick10",0.24,0.0675,0.181131156121786,0.0149153267897292,1.49388805302967,1.38371054636816,1.61676300256284
"B. Government funding reduction","committed","tick10",0.2475,0.0675,0.186791504750592,0.0149153267897292,1.50953688889916,1.39772198985097,1.63360133597836
"B. Government funding reduction","committed","tick10",0.25,0.0675,0.18867828762686,0.0149153267897292,1.5147488058094,1.40259270140066,1.63994753380833
"B. Government funding reduction","committed","tick10",0.255,0.0675,0.192451853379397,0.0149153267897292,1.52516400007196,1.41148685330236,1.6521717312142
"B. Government funding reduction","committed","tick10",0.2625,0.0675,0.198112202008203,0.0149153267897292,1.54076095598319,1.42456085866615,1.6709658628412
"B. Government funding reduction","committed","tick10",0.27,0.0675,0.203772550637009,0.0149153267897292,1.55632178307489,1.43816396692735,1.68964338862946
"B. Government funding reduction","committed","tick10",0.2775,0.0675,0.209432899265815,0.0149153267897292,1.57184274699427,1.45140477428204,1.70864581998303
"B. Government funding reduction","committed","tick10",0.285,0.0675,0.215093247894621,0.0149153267897292,1.58732157598973,1.46531709608121,1.72668800952581
"B. Government funding reduction","committed","tick10",0.2925,0.0675,0.220753596523426,0.0149153267897292,1.60275590629394,1.47808416836747,1.74503884110787
"B. Government funding reduction","committed","tick10",0.3,0.0675,0.226413945152232,0.0149153267897292,1.61814126701457,1.49200765945599,1.76327569729748
"B. Government funding reduction","committed","tick10",0.3075,0.0675,0.232074293781038,0.0149153267897292,1.633471362187,1.50604598158671,1.78114390479525
"B. Government funding reduction","committed","tick10",0.315,0.0675,0.237734642409844,0.0149153267897292,1.64874066431559,1.52003943694492,1.79905463513895
"B. Government funding reduction","committed","tick10",0.3225,0.0675,0.24339499103865,0.0149153267897292,1.66394673829456,1.53372225937826,1.81540503972891
"B. Government funding reduction","committed","tick10",0.33,0.0675,0.249055339667455,0.0149153267897292,1.6790913193502,1.54770232784186,1.83279299659621
"B. Government funding reduction","committed","tick10",0.3375,0.0675,0.254715688296261,0.0149153267897292,1.6941786298663,1.56150640922569,1.8504427766724
"B. Government funding reduction","committed","tick10",0.345,0.0675,0.260376036925067,0.0149153267897292,1.70921378786797,1.57452995599139,1.86758492121295
"B. Government funding reduction","committed","tick10",0.3525,0.0675,0.266036385553873,0.0149153267897292,1.72420219434731,1.58744940536681,1.88515039817214
"B. Government funding reduction","committed","tick10",0.36,0.0675,0.271696734182679,0.0149153267897292,1.73914942578633,1.60039509860324,1.90246446593585
"B. Government funding reduction","committed","tick10",0.3675,0.0675,0.277357082811484,0.0149153267897292,1.75406127565025,1.61319792559257,1.91926436280906
"B. Government funding reduction","committed","tick10",0.375,0.0675,0.28301743144029,0.0149153267897292,1.76894340187864,1.62488192155737,1.93700428453576
"B. Government funding reduction","committed","tick10",0.3825,0.0675,0.288677780069096,0.0149153267897292,1.78379966986195,1.63745959575262,1.95425880522341
"B. Government funding reduction","committed","tick10",0.39,0.0675,0.294338128697902,0.0149153267897292,1.79863011673695,1.64945495211021,1.971909909478
"B. Government funding reduction","committed","tick10",0.3975,0.0675,0.299998477326708,0.0149153267897292,1.81343233045091,1.66188279384358,1.9887434989451
"B. Government funding reduction","committed","tick10",0.4,0.0675,0.301885260202976,0.0149153267897292,1.81835967122198,1.66622571470877,1.99468094340411
"B. Government funding reduction","committed","tick10",0.405,0.0675,0.305658825955513,0.0149153267897292,1.82820378520165,1.67324895231005,2.00673623021218
"B. Government funding reduction","committed","tick10",0.4125,0.0675,0.311319174584319,0.0149153267897292,1.84294272959402,1.68530291706909,2.02380380831385
"B. Government funding reduction","committed","tick10",0.42,0.0675,0.316979523213125,0.0149153267897292,1.85764823585749,1.69788911839031,2.04114403683407
"B. Government funding reduction","committed","tick10",0.4275,0.0675,0.322639871841931,0.0149153267897292,1.87231998221899,1.70982830092509,2.05802048665154
"B. Government funding reduction","committed","tick10",0.435,0.0675,0.328300220470737,0.0149153267897292,1.88695798958774,1.72126786815391,2.07639450354346
"B. Government funding reduction","committed","tick10",0.4425,0.0675,0.333960569099542,0.0149153267897292,1.90156239609239,1.73303740546903,2.09372063771076
"B. Government funding reduction","committed","tick10",0.45,0.0675,0.339620917728348,0.0149153267897292,1.91613333101947,1.74518568834784,2.11094441450902
"B. Government funding reduction","committed","tick10",0.4575,0.0675,0.345281266357154,0.0149153267897292,1.9306710074408,1.75735601861904,2.12780501705758
"B. Government funding reduction","committed","tick10",0.465,0.0675,0.35094161498596,0.0149153267897292,1.94517582469935,1.77027279517626,2.14392907480914
"B. Government funding reduction","committed","tick10",0.4725,0.0675,0.356601963614766,0.0149153267897292,1.95964792086123,1.7834625210362,2.1609704369885
"B. Government funding reduction","committed","tick10",0.48,0.0675,0.362262312243571,0.0149153267897292,1.9740868211966,1.79521963303019,2.1775986651755
"B. Government funding reduction","committed","tick10",0.4875,0.0675,0.367922660872377,0.0149153267897292,1.98849145630321,1.80660487551921,2.19402909579125
"B. Government funding reduction","committed","tick10",0.495,0.0675,0.373583009501183,0.0149153267897292,2.00286055340757,1.81783156553463,2.2111630307245
"B. Government funding reduction","committed","tick10",0.5025,0.0675,0.379243358129989,0.0149153267897292,2.01719344658798,1.82952116549401,2.22963672914612
"B. Government funding reduction","committed","tick10",0.51,0.0675,0.384903706758795,0.0149153267897292,2.03149123224885,1.84089251622882,2.24760121667325
