transmission.probability.insertive.infected,prop.casual.sex.acts,prop.steady.sex.acts,prep.bl.use.prop,transmission.probability.receptive.infected,prep.fraction.sd
0.0014533200476463735,0.11596808391244987,0.22348960111502716,0.18533584007904566,0.0002158015992518953,0.43697785284084484
0.0016207560578029234,0.09152712353916605,0.1946965010217747,0.1355213781343311,0.0003166340123265943,0.3758168068373584
0.0016019177880488753,0.12287809960916021,0.17567082025171,0.18874095506591565,0.0003647488989349594,0.6227994839309471
0.0016103799716703287,0.11318895199970613,0.2338993801979383,0.19737789298078906,0.00019352794283764485,0.4531532318258683
0.001665035747730013,0.09730506234600501,0.21721298004184642,0.2733834308828398,0.00022056004197898264,0.14370821586200827
0.001929221000195957,0.09145607167422998,0.16790661356347744,0.12172370743568714,0.0002764653998267065,0.6391487140442058
0.0018259220826854737,0.12420044645903641,0.13743323025571752,0.19296580953595147,0.00038850723456614414,0.6314654534365194
0.0018438661352689005,0.12268738598579892,0.23459799732320308,0.22440055184236177,0.00018466412887367922,0.8611052666098493
0.0016771946918407437,0.11788273366716398,0.1697925150306674,0.21414675556220159,0.00036129645115706065,0.4887974502020616
0.0015661769830395546,0.12259968852900804,0.1253674322850451,0.12235985538112588,0.0003536660968397962,0.47202931347889127
0.0016024600104501928,0.10096557875826073,0.19771044680724337,0.19462997494545278,0.00027481468243849516,0.2746554051874743
0.001516700096393521,0.0991040125025466,0.2602776557994705,0.10093644889458356,0.00020217227935646009,0.6488779229430317
0.0017493904445874228,0.08965507368265886,0.21056434290589932,0.14666046921397471,0.0003446340771044063,0.7794649899595246
0.0017851799638631278,0.11558604457461516,0.18592644327036612,0.27189587646388547,0.00034514939496184486,0.38009342024338705
0.0015900631239778478,0.0895390803629124,0.19848926821354473,0.1187929697767511,0.000304070813346495,0.3489111538397675
0.0016187912841302346,0.1069974655407367,0.23073567676126472,0.25430948833047323,0.0001862020887595981,0.26151567059622105
0.0018217225551942183,0.09186849168199615,0.22368635578448123,0.17490417405148817,0.0002366452528412176,0.7277680239629453
0.001799489911131428,0.08578484828259549,0.19563555968883906,0.11131777743237893,0.00025566639880041694,0.6737099156849008
0.001786930100163412,0.10271011853372705,0.19937800460163474,0.3427258726780446,0.00021140971357019162,0.07172301268389132
